collision_index,collision_year,collision_ref_no,location_easting_osgr,location_northing_osgr,longitude,latitude,police_force,collision_severity,number_of_vehicles,number_of_casualties,date,day_of_week,time,local_authority_district,local_authority_ons_district,local_authority_highway,local_authority_highway_current,first_road_class,first_road_number,road_type,speed_limit,junction_detail_historic,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control_historic,pedestrian_crossing_physical_facilities_historic,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards_historic,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,lsoa_of_accident_location,enhanced_severity_collision,collision_injury_based,collision_adjusted_severity_serious,collision_adjusted_severity_slight,year,month,month_name,day,weekday,quarter,hour,time_bucket,is_weekend
2024041428670,2024,041428670,378345.0,422714.0,-2.32948,53.70041,4,3,2,1,2024-04-06,7,1900-01-01 13:00:00,-1,E07000125,E10000017,E10000017,4,6232,6,30,-1,19,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,2,2,E01025397,3,1,0.0,1.0,2024,4,April,6,Saturday,2,13,Afternoon,True
2023501341253,2023,501341253,147221.0,30315.0,-5.537501,50.118968,50,3,1,1,2023-08-04,6,1900-01-01 10:00:00,-1,E06000052,E06000052,E06000052,6,0,2,30,9,19,4,6,0,0,0,0,1,1,1,0,6,19,1,2,2,E01018999,3,1,0.0,1.0,2023,8,August,4,Friday,3,10,Morning,False
2022430311281,2022,430311281,499986.0,178818.0,-0.560961,51.499469,43,3,3,1,2022-07-14,5,1900-01-01 17:24:00,-1,E06000039,E06000039,E06000039,3,4,6,40,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,E01016500,-1,0,0.08297,0.91703,2022,7,July,14,Thursday,3,17,Evening,False
2021052101552,2021,052101552,336382.0,405779.0,-2.961543,53.544794,5,2,2,1,2021-08-03,3,1900-01-01 18:40:00,-1,E08000014,E08000014,E08000014,3,5147,6,40,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,E01007067,-1,0,1.0,0.0,2021,8,August,3,Tuesday,3,18,Evening,False
2024010535542,2024,010535542,535928.0,171448.0,-0.04628,51.42575,1,3,2,1,2024-10-02,4,1900-01-01 15:45:00,-1,E09000023,E09000023,E09000023,3,212,6,20,3,13,4,6,0,0,0,0,1,2,2,0,0,0,1,1,2,E01003327,-1,0,0.0,1.0,2024,10,October,2,Wednesday,4,15,Afternoon,False
2021010342028,2021,010342028,542775.0,185990.0,0.058039,51.554736,1,3,2,2,2021-11-05,6,1900-01-01 10:00:00,-1,E09000025,E09000025,E09000025,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,9,0,0,0,1,3,2,E01003578,-1,0,0.0,1.0,2021,11,November,5,Friday,4,10,Morning,False
2021010290492,2021,010290492,531342.0,173441.0,-0.11144,51.444738,1,3,1,1,2021-01-27,4,1900-01-01 16:50:00,-1,E09000022,E09000022,E09000022,3,204,3,20,6,16,2,6,0,0,5,15,4,2,2,0,0,0,1,1,2,E01003174,-1,0,0.0,1.0,2021,1,January,27,Wednesday,1,16,Afternoon,False
2022131254733,2022,131254733,411914.0,415822.0,-1.821281,53.638783,13,3,2,1,2022-12-17,7,1900-01-01 10:50:00,-1,E08000034,E08000034,E08000034,6,0,6,30,0,0,-1,0,-1,0,0,0,1,8,4,0,0,0,1,1,2,E01011149,3,1,0.0,1.0,2022,12,December,17,Saturday,4,10,Morning,True
2022231171416,2022,231171416,427996.0,269629.0,-1.590657,52.324051,23,3,2,2,2022-04-23,7,1900-01-01 12:40:00,-1,E07000222,E10000031,E10000031,6,0,6,40,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,3,2,E01031306,3,1,0.0,1.0,2022,4,April,23,Saturday,2,12,Afternoon,True
2022401133380,2022,401133380,504846.0,246882.0,-0.470406,52.110337,40,3,1,2,2022-01-10,2,1900-01-01 11:55:00,-1,E06000055,E06000055,E06000055,6,0,6,40,0,0,-1,0,-1,0,0,0,1,1,2,0,0,0,2,1,2,E01017550,3,1,0.0,1.0,2022,1,January,10,Monday,1,11,Morning,False
2025421606344,2025,421606344,581662.0,190933.0,0.62091,51.58796,42,2,2,1,2025-06-23,2,1900-01-01 00:16:00,-1,E07000075,E10000012,E10000012,6,0,6,30,-1,0,-1,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,E01021960,5,1,1.0,0.0,2025,6,June,23,Monday,2,0,Night,False
2022440274324,2022,440274324,458549.0,113098.0,-1.168529,50.914387,44,2,2,1,2022-07-09,7,1900-01-01 08:48:00,-1,E07000094,E10000014,E10000014,3,32,6,50,8,18,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,E01023277,-1,0,0.93975,0.06025,2022,7,July,9,Saturday,3,8,Morning,True
2022302200270,2022,302200270,434366.0,328753.0,-1.491081,52.855182,30,3,2,1,2022-02-07,2,1900-01-01 11:45:00,-1,E07000039,E10000007,E10000007,3,5132,6,50,0,0,-1,0,-1,0,0,0,1,1,2,0,0,0,2,1,2,E01019834,-1,0,0.04964,0.95036,2022,2,February,7,Monday,1,11,Morning,False
2025302501351,2025,302501351,438662.0,372016.0,-1.42211,53.24377,30,3,2,2,2025-09-04,5,1900-01-01 13:17:00,-1,E07000034,E10000007,E10000007,3,61,3,70,-1,0,-1,0,-1,-1,-1,0,1,2,2,-1,-1,0,1,1,2,E01019579,3,1,0.0,1.0,2025,9,September,4,Thursday,3,13,Afternoon,False
2023010457397,2023,10457397,527536.0,179428.0,-0.164042,51.499413,1,3,1,1,2023-07-26,4,1900-01-01 15:30:00,-1,E09000020,E09000020,E09000020,3,4,6,20,99,-1,9,6,0,9,9,99,1,1,1,0,0,0,1,3,2,E01002819,-1,0,0.0,1.0,2023,7,July,26,Wednesday,3,15,Afternoon,False
202560C129213,2025,60C129213,277972.0,383091.0,-3.83384,53.33062,60,3,1,4,2025-08-19,3,1900-01-01 13:00:00,-1,W06000003,W06000003,W06000003,6,0,6,20,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,-1,W01000146,-1,0,0.3631,0.6369,2025,8,August,19,Tuesday,3,13,Afternoon,False
2021010334429,2021,010334429,505879.0,176976.0,-0.476628,51.48184,1,3,2,1,2021-09-30,5,1900-01-01 01:59:00,-1,E09000017,E09000017,E09000017,3,4,3,50,3,13,1,3,3044,0,5,15,4,1,1,0,0,0,1,1,2,E01002444,-1,0,0.0,1.0,2021,9,September,30,Thursday,3,1,Night,False
2022070162798,2022,070162798,339062.0,377142.0,-2.91556,53.287727,7,3,2,1,2022-03-08,3,1900-01-01 08:15:00,-1,E06000050,E06000050,E06000050,6,0,6,40,3,13,2,4,5463,0,0,0,1,1,1,3,0,12,1,1,2,E01018563,-1,0,0.10169,0.89831,2022,3,March,8,Tuesday,1,8,Morning,False
2022302201926,2022,302201926,447342.0,376609.0,-1.291367,53.284348,30,3,2,1,2022-11-14,2,1900-01-01 18:00:00,-1,E07000033,E10000007,E10000007,3,619,6,40,3,13,4,6,0,0,0,0,4,1,1,0,0,0,2,2,2,E01019478,-1,0,0.00398,0.99602,2022,11,November,14,Monday,4,18,Evening,False
2025010569862,2025,010569862,542517.0,184197.0,0.05357,51.53869,1,3,2,1,2025-04-15,3,1900-01-01 17:50:00,-1,E09000025,E09000025,E09000025,6,0,9,20,2,0,4,6,0,9,9,99,1,9,9,9,9,99,1,3,2,E01003520,-1,0,0.0,1.0,2025,4,April,15,Tuesday,2,17,Evening,False
2023531303722,2023,531303722,388861.0,216746.0,-2.163114,51.849198,53,3,2,1,2023-05-02,3,1900-01-01 17:25:00,-1,E07000083,E10000013,E10000013,6,0,1,30,1,0,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,E01022423,3,1,0.0,1.0,2023,5,May,2,Tuesday,2,17,Evening,False
2023332300374,2023,332300374,464440.0,302800.0,-1.049596,52.619155,33,2,2,1,2023-05-22,2,1900-01-01 16:09:00,-1,E07000131,E10000018,E10000018,5,0,6,60,0,0,-1,0,-1,0,0,0,1,8,1,0,0,0,2,1,2,E01025812,-1,0,1.0,0.0,2023,5,May,22,Monday,2,16,Afternoon,False
2025041683077,2025,041683077,331580.0,437824.0,-3.04108,53.83215,4,3,2,3,2025-12-15,2,1900-01-01 00:48:00,-1,E06000009,E06000009,E06000009,6,0,6,30,-1,16,4,4,5124,-1,-1,15,4,2,2,-1,-1,0,1,2,2,E01012750,3,1,0.0,1.0,2025,12,December,15,Monday,4,0,Night,False
2024541312924,2024,541312924,414377.0,185077.0,-1.79398,51.56439,54,3,1,1,2024-02-02,6,1900-01-01 14:00:00,-1,E06000030,E06000030,E06000030,6,0,6,30,0,0,-1,0,-1,0,1,13,1,1,1,0,0,0,1,3,2,E01015578,-1,0,0.0359,0.9641,2024,2,February,2,Friday,1,14,Afternoon,False
2025010584135,2025,010584135,527595.0,181980.0,-0.16227,51.52233,1,3,1,1,2025-07-02,4,1900-01-01 08:45:00,-1,E09000033,E09000033,E09000033,6,0,6,30,-1,0,-1,0,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,3,2,E01004659,3,1,0.0,1.0,2025,7,July,2,Wednesday,3,8,Morning,False
2024041488562,2024,041488562,349451.0,408087.0,-2.76471,53.56694,4,2,1,2,2024-09-07,7,1900-01-01 22:03:00,-1,E07000127,E10000017,E10000017,6,0,6,60,-1,17,4,6,0,-1,-1,0,4,1,1,-1,-1,0,2,1,2,E01025470,7,1,1.0,0.0,2024,9,September,7,Saturday,3,22,Night,True
2025101546224,2025,101546224,423267.0,566133.0,-1.63791,54.98925,10,3,3,1,2025-01-24,6,1900-01-01 23:35:00,-1,E08000021,E08000021,E08000021,3,189,3,40,-1,0,-1,3,189,-1,-1,17,4,1,2,-1,-1,0,1,1,2,E01035617,3,1,0.0,1.0,2025,1,January,24,Friday,1,23,Night,False
2024061504389,2024,061504389,387807.0,395900.0,-2.1851,53.45971,6,2,2,1,2024-10-07,2,1900-01-01 10:07:00,-1,E08000003,E08000003,E08000003,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,9,-1,-1,-1,0,1,3,2,E01005235,7,1,1.0,0.0,2024,10,October,7,Monday,4,10,Morning,False
2022451164986,2022,451164986,501660.0,168591.0,-0.539789,51.407244,45,2,2,2,2022-04-11,2,1900-01-01 17:23:00,-1,E07000212,E10000030,E10000030,4,388,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,E01030685,5,1,1.0,0.0,2022,4,April,11,Monday,2,17,Evening,False
2023332300650,2023,332300650,474575.0,330955.0,-0.89353,52.870914,33,2,1,1,2023-07-29,7,1900-01-01 02:30:00,-1,E07000133,E10000018,E10000018,5,0,6,30,0,0,-1,0,-1,0,0,0,6,1,1,0,0,0,2,1,2,E01025890,-1,0,1.0,0.0,2023,7,July,29,Saturday,3,2,Night,True
2025461553664,2025,461553664,563328.0,172775.0,0.34811,51.43044,46,2,1,1,2025-02-12,4,1900-01-01 06:52:00,-1,E07000109,E10000016,E10000016,6,0,6,30,-1,16,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,E01024262,7,1,1.0,0.0,2025,2,February,12,Wednesday,1,6,Morning,False
2024061480543,2024,061480543,389573.0,393847.0,-2.15844,53.44129,6,2,1,1,2024-07-08,2,1900-01-01 12:30:00,-1,E08000007,E08000007,E08000007,6,0,6,30,-1,13,4,4,6167,-1,-1,0,1,1,1,-1,-1,0,1,1,2,E01005894,6,1,1.0,0.0,2024,7,July,8,Monday,3,12,Afternoon,False
2025010575964,2025,010575964,540102.0,188440.0,0.02046,51.57742,1,2,2,1,2025-05-20,3,1900-01-01 07:20:00,-1,E09000026,E09000026,E09000026,3,113,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,E01003778,7,1,1.0,0.0,2025,5,May,20,Tuesday,2,7,Morning,False
2023451371134,2023,451371134,503778.0,171480.0,-0.508504,51.432829,45,3,2,1,2023-11-03,6,1900-01-01 18:30:00,-1,E07000213,E10000030,E10000030,3,308,3,30,3,13,4,6,0,0,4,14,4,1,2,0,0,0,1,2,2,E01030736,3,1,0.0,1.0,2023,11,November,3,Friday,4,18,Evening,False
2024122400040,2024,122400040,461958.0,451993.0,-1.05719,53.96032,12,3,2,1,2024-01-05,6,1900-01-01 09:49:00,-1,E06000014,E06000014,E06000014,6,0,6,30,3,13,4,6,0,0,0,0,1,1,2,0,0,0,1,1,2,E01013384,-1,0,0.09376,0.90624,2024,1,January,5,Friday,1,9,Morning,False
2025361649377,2025,361649377,619059.0,314621.0,1.23955,52.68496,36,2,3,1,2025-10-02,5,1900-01-01 12:30:00,-1,E07000144,E10000020,E10000020,6,0,6,40,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,2,E01026536,6,1,1.0,0.0,2025,10,October,2,Thursday,4,12,Afternoon,False
2022401184579,2022,401184579,499538.0,224444.0,-0.554402,51.909649,40,3,1,1,2022-05-13,6,1900-01-01 21:36:00,-1,E06000056,E06000056,E06000056,3,5,9,50,1,0,4,3,5,0,0,0,1,1,1,0,0,0,2,1,1,E01017578,3,1,0.0,1.0,2022,5,May,13,Friday,2,21,Night,False
2025440393831,2025,440393831,448039.0,129679.0,-1.31583,51.06444,44,3,2,1,2025-08-31,1,1900-01-01 11:37:00,-1,E07000094,E10000014,E10000014,4,3040,2,20,-1,18,4,6,0,-1,-1,0,1,1,2,-1,-1,0,1,1,2,E01023252,3,1,0.0,1.0,2025,8,August,31,Sunday,3,11,Morning,True
2022440505639,2022,440505639,463219.0,151549.0,-1.095391,51.259608,44,3,1,1,2022-12-15,5,1900-01-01 21:53:00,-1,E07000084,E10000014,E10000014,6,0,6,30,3,13,4,6,0,0,0,0,4,1,4,0,0,0,1,1,2,E01022503,-1,0,0.0,1.0,2022,12,December,15,Thursday,4,21,Night,False
2024440188990,2024,440188990,479341.0,157437.0,-0.86308,51.31053,44,3,1,1,2024-05-06,2,1900-01-01 11:06:00,-1,E07000089,E10000014,E10000014,6,0,6,60,0,0,-1,0,-1,0,0,0,1,2,2,0,0,0,2,1,2,E01022879,-1,0,0.0,1.0,2024,5,May,6,Monday,2,11,Morning,False
2021401102610,2021,401102610,507184.0,222342.0,-0.443921,51.889347,40,3,2,1,2021-10-24,1,1900-01-01 23:30:00,-1,E06000032,E06000032,E06000032,6,0,6,30,0,0,-1,0,-1,0,0,0,5,1,1,0,0,0,1,3,2,E01015731,3,1,0.0,1.0,2021,10,October,24,Sunday,4,23,Night,True
2025440320450,2025,440320450,445237.0,121945.0,-1.35678,50.99513,44,3,2,1,2025-07-18,6,1900-01-01 10:56:00,-1,E07000086,E10000014,E10000014,6,0,6,60,1,0,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,E01022676,-1,0,0.0,1.0,2025,7,July,18,Friday,3,10,Morning,False
2023221276379,2023,221276379,365736.0,311149.0,-2.508443,52.696929,22,2,2,2,2023-02-14,3,1900-01-01 15:40:00,-1,E06000020,E06000020,E06000020,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,E01014105,5,1,1.0,0.0,2023,2,February,14,Tuesday,1,15,Afternoon,False
2021201144802,2021,201144802,391090.0,288517.0,-2.132658,52.494502,20,3,3,2,2021-12-23,5,1900-01-01 22:12:00,-1,E08000027,E08000027,E08000027,4,4179,6,30,3,13,4,6,0,0,4,14,4,1,1,0,0,0,1,1,2,E01009752,3,1,0.0,1.0,2021,12,December,23,Thursday,4,22,Night,False
2025131637665,2025,131637665,431387.0,428533.0,-1.52549,53.75222,13,3,2,2,2025-09-05,6,1900-01-01 08:32:00,-1,E08000035,E08000035,E08000035,6,0,6,20,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,E01011466,3,1,0.0,1.0,2025,9,September,5,Friday,3,8,Morning,False
2025421570641,2025,421570641,572876.0,207844.0,0.50258,51.74263,42,2,3,1,2025-03-28,6,1900-01-01 12:47:00,-1,E07000070,E10000012,E10000012,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,E01021544,7,1,1.0,0.0,2025,3,March,28,Friday,1,12,Afternoon,False
2025061613481,2025,061613481,383860.0,398333.0,-2.24467,53.48147,6,3,2,1,2025-06-30,2,1900-01-01 14:30:00,-1,E08000003,E08000003,E08000003,3,6042,6,30,-1,0,-1,6,0,-1,-1,-1,1,1,1,-1,-1,0,1,3,2,E01033658,3,1,0.0,1.0,2025,6,June,30,Monday,2,14,Afternoon,False
2024010491636,2024,010491636,537495.0,181446.0,-0.01987,51.51521,1,3,2,1,2024-01-29,2,1900-01-01 08:44:00,-1,E09000030,E09000030,E09000030,5,0,6,20,3,13,4,5,0,0,0,0,1,1,1,0,0,0,1,1,2,E01035693,-1,0,0.0,1.0,2024,1,January,29,Monday,1,8,Morning,False
2021545138821,2021,545138821,386131.0,173033.0,-2.200994,51.456102,54,3,2,1,2021-05-29,7,1900-01-01 14:55:00,-1,E06000054,E06000054,E06000054,6,0,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,2,2,E01031940,-1,0,0.07833,0.92167,2021,5,May,29,Saturday,2,14,Afternoon,True
2021481146407,2021,481146407,532875.0,180817.0,-0.086622,51.510666,48,2,1,1,2021-12-12,1,1900-01-01 02:45:00,-1,E09000001,E09000001,E09000001,3,3,3,20,6,16,2,3,10,0,5,15,4,2,2,0,0,0,1,1,2,E01032739,5,1,1.0,0.0,2021,12,December,12,Sunday,4,2,Night,True
2022421225560,2022,421225560,559049.0,188628.0,0.293751,51.574087,42,3,2,1,2022-10-02,1,1900-01-01 21:49:00,-1,E07000068,E10000012,E10000012,3,127,3,70,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,2,1,2,E01021473,3,1,0.0,1.0,2022,10,October,2,Sunday,4,21,Night,True
2023440154328,2023,440154328,444077.0,103029.0,-1.375584,50.825131,44,3,2,1,2023-04-20,5,1900-01-01 11:51:00,-1,E07000091,E10000014,E10000014,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,4,0,13,1,1,2,E01023032,-1,0,0.0,1.0,2023,4,April,20,Thursday,2,11,Morning,False
2024010537920,2024,010537920,538915.0,171292.0,-0.00341,51.42362,1,3,1,1,2024-10-15,3,1900-01-01 11:20:00,-1,E09000023,E09000023,E09000023,3,21,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01003243,-1,0,0.0,1.0,2024,10,October,15,Tuesday,4,11,Morning,False
2022041230165,2022,041230165,378179.0,430295.0,-2.33253,53.768539,4,1,2,2,2022-10-13,5,1900-01-01 19:56:00,-1,E07000120,E10000017,E10000017,3,56,7,70,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,2,1,1,E01025053,1,1,0.0,0.0,2022,10,October,13,Thursday,4,19,Evening,False
2022061204430,2022,061204430,365472.0,405930.0,-2.522586,53.548862,6,3,1,2,2022-07-19,3,1900-01-01 14:30:00,-1,E08000001,E08000001,E08000001,6,0,6,20,3,13,4,6,0,0,4,14,1,1,1,0,0,0,1,1,2,E01004936,3,1,0.0,1.0,2022,7,July,19,Tuesday,3,14,Afternoon,False
2024010567435,2024,010567435,534993.0,181806.0,-0.05577,51.51905,1,3,2,1,2024-11-10,1,1900-01-01 20:00:00,-1,E09000030,E09000030,E09000030,6,0,6,20,99,-1,9,6,0,0,4,14,4,1,1,0,0,0,1,3,2,E01004324,-1,0,0.0,1.0,2024,11,November,10,Sunday,4,20,Evening,True
2023320622297,2023,320622297,518408.0,403940.0,-0.215581,53.518805,32,3,2,3,2023-10-06,6,1900-01-01 15:40:00,-1,E07000142,E10000019,E10000019,3,46,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,E01026367,-1,0,0.13581,0.86419,2023,10,October,6,Friday,4,15,Afternoon,False
2023311346002,2023,311346002,450694.0,355945.0,-1.244366,53.098309,31,3,1,1,2023-08-02,4,1900-01-01 19:30:00,-1,E07000170,E10000024,E10000024,6,0,2,30,3,13,4,4,6021,0,0,0,1,2,2,0,0,0,1,3,2,E01027948,3,1,0.0,1.0,2023,8,August,2,Wednesday,3,19,Evening,False
2022302201100,2022,302201100,444408.0,346383.0,-1.339551,53.01292,30,2,1,1,2022-06-25,7,1900-01-01 09:50:00,-1,E07000032,E10000007,E10000007,6,0,6,30,3,13,4,6,0,0,0,0,1,9,1,0,0,0,1,1,2,E01019434,-1,0,1.0,0.0,2022,6,June,25,Saturday,2,9,Morning,True
2023101328772,2023,101328772,435129.0,554165.0,-1.454,54.881015,10,3,2,1,2023-02-16,5,1900-01-01 11:43:00,-1,E08000024,E08000024,E08000024,3,19,3,70,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,1,E01032483,3,1,0.0,1.0,2023,2,February,16,Thursday,1,11,Morning,False
2022010400704,2022,010400704,543270.0,167657.0,0.057721,51.389877,1,3,3,1,2022-09-22,5,1900-01-01 18:01:00,-1,E09000006,E09000006,E09000006,5,0,6,30,0,0,-1,0,-1,0,1,13,1,8,1,0,0,0,1,1,2,E01000662,-1,0,0.0,1.0,2022,9,September,22,Thursday,3,18,Evening,False
2022421183040,2022,421183040,558339.0,179926.0,0.279604,51.496106,42,3,2,3,2022-05-30,2,1900-01-01 19:29:00,-1,E06000034,E06000034,E06000034,3,13,3,50,0,0,-1,0,-1,0,0,0,4,1,2,0,0,0,2,1,1,E01016012,3,1,0.0,1.0,2022,5,May,30,Monday,2,19,Evening,False
2024010492287,2024,010492287,547997.0,183517.0,0.13224,51.53117,1,3,1,1,2024-02-01,5,1900-01-01 18:35:00,-1,E09000002,E09000002,E09000002,3,13,3,50,5,0,4,6,0,0,0,0,4,1,1,0,0,0,1,3,2,E01000095,-1,0,0.0,1.0,2024,2,February,1,Thursday,1,18,Evening,False
2021461131521,2021,461131521,564497.0,173160.0,0.365119,51.433563,46,3,3,1,2021-12-29,4,1900-01-01 12:05:00,-1,E07000109,E10000016,E10000016,4,261,6,30,6,16,4,3,227,0,0,0,1,2,2,1,0,11,1,1,2,E01024317,3,1,0.0,1.0,2021,12,December,29,Wednesday,4,12,Afternoon,False
2024361396226,2024,361396226,590146.0,327638.0,0.81992,52.81275,36,3,3,3,2024-01-09,3,1900-01-01 06:17:00,-1,E07000147,E10000020,E10000020,3,1065,6,50,-1,0,-1,-1,-1,-1,-1,0,6,8,4,-1,-1,0,2,1,2,E01026780,3,1,0.0,1.0,2024,1,January,9,Tuesday,1,6,Morning,False
2021411081576,2021,411081576,535677.0,200412.0,-0.038698,51.686084,41,3,2,1,2021-08-16,2,1900-01-01 16:15:00,-1,E07000095,E10000015,E10000015,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,E01023339,3,1,0.0,1.0,2021,8,August,16,Monday,3,16,Afternoon,False
2022332200358,2022,332200358,458240.0,307490.0,-1.140338,52.662011,33,3,1,1,2022-05-04,4,1900-01-01 09:16:00,-1,E06000016,E06000016,E06000016,6,0,6,30,3,13,4,6,0,0,0,0,1,1,2,0,0,0,1,1,2,E01013604,-1,0,0.01481,0.98519,2022,5,May,4,Wednesday,2,9,Morning,False
2024122400866,2024,122400866,504233.0,488629.0,-0.40048,54.28268,12,3,1,1,2024-08-19,2,1900-01-01 10:07:00,-1,E06000065,E06000065,E06000065,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01027806,-1,0,0.13873,0.86127,2024,8,August,19,Monday,3,10,Morning,False
2022131238160,2022,131238160,432184.0,431004.0,-1.513142,53.774386,13,2,3,2,2022-11-04,6,1900-01-01 06:20:00,-1,E08000035,E08000035,E08000035,4,6481,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,1,2,E01011468,6,1,1.0,0.0,2022,11,November,4,Friday,4,6,Morning,False
2024061426314,2024,061426314,390110.0,402834.0,-2.15064,53.52208,6,3,2,1,2024-03-27,4,1900-01-01 17:30:00,-1,E08000004,E08000004,E08000004,1,60,3,70,-1,0,-1,1,60,-1,-1,0,1,1,1,-1,-1,0,1,1,1,E01005347,3,1,0.0,1.0,2024,3,March,27,Wednesday,1,17,Evening,False
2023501381815,2023,501381815,237136.0,72267.0,-4.299153,50.527459,50,3,2,1,2023-10-03,3,1900-01-01 14:10:00,-1,E06000052,E06000052,E06000052,4,3257,6,40,0,0,-1,0,-1,0,0,0,1,2,2,0,0,0,2,1,2,E01018967,3,1,0.0,1.0,2023,10,October,3,Tuesday,4,14,Afternoon,False
2021201071443,2021,201071443,410494.0,283487.0,-1.847015,52.449258,20,3,2,1,2021-06-23,4,1900-01-01 14:00:00,-1,E08000025,E08000025,E08000025,6,0,6,30,9,19,2,6,0,0,5,15,1,1,1,0,0,0,1,2,2,E01009026,3,1,0.0,1.0,2021,6,June,23,Wednesday,2,14,Afternoon,False
2024010550623,2024,010550623,540187.0,178320.0,0.01766,51.48646,1,2,2,5,2024-12-22,1,1900-01-01 06:23:00,-1,E09000011,E09000011,E09000011,3,102,6,30,6,16,2,3,206,0,4,14,1,1,1,0,0,0,1,1,2,E01001665,-1,0,1.0,0.0,2024,12,December,22,Sunday,4,6,Morning,True
2024010531624,2024,010531624,537392.0,191928.0,-0.01726,51.60943,1,2,2,1,2024-09-11,4,1900-01-01 15:38:00,-1,E09000031,E09000031,E09000031,3,112,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,E01004418,-1,0,1.0,0.0,2024,9,September,11,Wednesday,3,15,Afternoon,False
2022061218707,2022,061218707,383604.0,397542.0,-2.248491,53.474351,6,3,1,1,2022-09-04,1,1900-01-01 00:13:00,-1,E08000003,E08000003,E08000003,4,6469,3,30,0,0,-1,0,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,3,2,E01033683,3,1,0.0,1.0,2022,9,September,4,Sunday,3,0,Night,True
2023010486138,2023,010486138,522545.0,173697.0,-0.237893,51.44901,1,3,2,1,2023-12-14,5,1900-01-01 15:36:00,-1,E09000032,E09000032,E09000032,3,306,6,30,99,-1,9,6,0,9,9,99,1,1,1,9,0,0,1,3,2,E01004571,-1,0,0.0,1.0,2023,12,December,14,Thursday,4,15,Afternoon,False
2025522501057,2025,522501057,359067.0,173784.0,-2.59058,51.46154,52,2,2,1,2025-06-08,1,1900-01-01 02:00:00,-1,E06000023,E06000023,E06000023,3,38,6,20,-1,0,-1,0,-1,-1,-1,0,4,1,1,-1,-1,0,1,3,2,E01033348,7,1,1.0,0.0,2025,6,June,8,Sunday,2,2,Night,True
2024010529098,2024,010529098,524304.0,170989.0,-0.21354,51.42429,1,2,2,1,2024-08-27,3,1900-01-01 17:40:00,-1,E09000024,E09000024,E09000024,3,219,6,20,3,13,1,6,0,0,0,0,1,1,1,4,0,13,1,1,2,E01003402,-1,0,1.0,0.0,2024,8,August,27,Tuesday,3,17,Evening,False
2022101225851,2022,101225851,435817.0,559287.0,-1.442642,54.926992,10,3,1,1,2022-10-01,7,1900-01-01 18:05:00,-1,E08000024,E08000024,E08000024,6,0,6,20,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,1,2,2,E01008841,3,1,0.0,1.0,2022,10,October,1,Saturday,4,18,Evening,True
2021010338922,2021,010338922,532950.0,196530.0,-0.079597,51.651852,1,2,2,1,2021-10-15,6,1900-01-01 06:40:00,-1,E09000010,E09000010,E09000010,6,0,2,30,9,19,2,3,110,0,5,15,7,1,1,0,0,0,1,3,2,E01001450,-1,0,1.0,0.0,2021,10,October,15,Friday,4,6,Morning,False
